Date,Amount,From Account,To Account,Reference Number
09/10/2023,1750.0,11111.0,19001,tfr-1594
10/10/2023,1000.0,11111.0,11113,tfr-1595
11/10/2023,2000.0,11111.0,11113,tfr-1596
11/10/2023,450.0,11111.0,21002,tfr-1597
12/10/2023,7000.0,11111.0,11113,tfr-1598
12/10/2023,1500.0,11111.0,11113,tfr-1599
12/10/2023,1500.0,11111.0,11113,tfr-1600
12/10/2023,500.0,11111.0,21002,tfr-1601
16/10/2023,4500.0,11111.0,11113,tfr-1602
16/10/2023,1000.0,11111.0,11113,tfr-1603
16/10/2023,800.0,11111.0,21002,tfr-1604
16/10/2023,500.0,11111.0,11113,tfr-1605
16/10/2023,300.0,11111.0,21002,tfr-1606
16/10/2023,1750.0,11111.0,19001,tfr-1607
16/10/2023,28700.4,11111.0,11815,tfr-1608
16/10/2023,4193.3,11111.0,11815,tfr-1609
16/10/2023,2500.0,11111.0,21002,tfr-1610
17/10/2023,1000.0,11111.0,21002,tfr-1611
17/10/2023,500.0,11111.0,11113,tfr-1612
17/10/2023,500.0,11111.0,11113,tfr-1613
18/10/2023,2000.0,11111.0,11113,tfr-1614
18/10/2023,1500.0,11111.0,11113,tfr-1615
18/10/2023,500.0,11111.0,21002,tfr-1616
19/10/2023,4000.0,11111.0,11113,tfr-1617
19/10/2023,2500.0,11111.0,11113,tfr-1618
19/10/2023,1000.0,11111.0,21002,tfr-1619
19/10/2023,1000.0,11111.0,11113,tfr-1620
19/10/2023,500.0,11111.0,21002,tfr-1621
20/10/2023,1000.0,11111.0,11113,tfr-1622
20/10/2023,500.0,11111.0,11113,tfr-1623
20/10/2023,500.0,11111.0,21002,tfr-1624
23/10/2023,160.0,11111.0,11815,TrvlAllo-1625
23/10/2023,1000.0,11111.0,11113,tfr-1626
23/10/2023,1750.0,11111.0,19001,tfr-1627
24/10/2023,3000.0,11111.0,11113,tfr-1628
24/10/2023,2000.0,11111.0,11113,tfr-1629
24/10/2023,500.0,11111.0,21002,tfr-1630
25/10/2023,1500.0,11111.0,11113,tfr-1631
25/10/2023,1500.0,11111.0,11113,tfr-1632
25/10/2023,1200.0,11111.0,21002,tfr-1633
26/10/2023,7500.0,11111.0,11113,tfr-1634
26/10/2023,2000.0,11111.0,11113,tfr-1635
26/10/2023,1500.0,11111.0,11113,tfr-1636
26/10/2023,800.0,11111.0,21002,tfr-1637
27/10/2023,2500.0,11111.0,21002,tfr-1638
27/10/2023,2000.0,11111.0,11113,tfr-1639
30/10/2023,3500.0,11111.0,11113,tfr-1640
30/10/2023,500.0,11111.0,11113,tfr-1641
30/10/2023,1750.0,11111.0,19001,tfr-1642
31/10/2023,34928.45,11111.0,11815,tfr-1643
31/10/2023,4273.3,11111.0,11815,tfr-1644
31/10/2023,1000.0,11111.0,21002,tfr-1645
31/10/2023,1000.0,11111.0,21002,tfr-1646
31/10/2023,500.0,11111.0,21002,tfr-1647
31/10/2023,500.0,11111.0,21002,tfr-1648
01/11/2023,2500.0,11111.0,11113,tfr-1649
01/11/2023,1500.0,11111.0,21002,tfr-1650
01/11/2023,500.0,11111.0,11113,tfr-1651
01/11/2023,400.0,11111.0,21002,tfr-1652
02/11/2023,5000.0,11111.0,21002,tfr-1653
02/11/2023,5000.0,11111.0,11113,tfr-1654
02/11/2023,2000.0,11111.0,11113,tfr-1655
02/11/2023,1500.0,11111.0,21002,tfr-1656
02/11/2023,500.0,11111.0,21002,tfr-1657
06/11/2023,1526.4,11111.0,11815,tfr-1658
06/11/2023,1200.0,11111.0,21002,tfr-1659
06/11/2023,1000.0,11111.0,11113,tfr-1660
06/11/2023,1000.0,11111.0,21002,tfr-1661
06/11/2023,500.0,11111.0,11113,tfr-1662
06/11/2023,1750.0,11111.0,19001,tfr-1663
07/11/2023,3000.0,11111.0,11113,tfr-1664
07/11/2023,800.0,11111.0,21002,tfr-1665
08/11/2023,2500.0,11111.0,11113,tfr-1666
08/11/2023,2000.0,11111.0,21002,tfr-1667
08/11/2023,2000.0,11111.0,11113,tfr-1668
09/11/2023,7000.0,11111.0,11113,tfr-1669
09/11/2023,5000.0,11111.0,11113,tfr-1670
09/11/2023,4000.0,11111.0,11113,tfr-1671
09/11/2023,500.0,11111.0,21002,tfr-1672
09/11/2023,500.0,11111.0,11113,tfr-1673
09/11/2023,1000.0,11112.0,11113,tfr-1674
10/11/2023,6000.0,11111.0,11113,tfr-1675
10/11/2023,6000.0,11111.0,11113,tfr-1676
10/11/2023,5000.0,11111.0,11113,tfr-1677
10/11/2023,4500.0,11111.0,11113,tfr-1678
10/11/2023,4000.0,11111.0,11113,tfr-1679
10/11/2023,600.0,11111.0,21002,tfr-1680
10/11/2023,500.0,11111.0,21002,tfr-1681
13/11/2023,1750.0,11111.0,19001,tfr-1682
14/11/2023,5000.0,11111.0,21002,tfr-1683
14/11/2023,4353.3,11111.0,11815,tfr-1684
15/11/2023,26703.15,11111.0,11815,tfr-1685
15/11/2023,11415.5,11111.0,11815,tfr-1686
15/11/2023,4000.0,11111.0,21002,tfr-1687
15/11/2023,3500.0,11111.0,21002,tfr-1688
16/11/2023,3000.0,11111.0,21002,tfr-1689
16/11/2023,1500.0,11111.0,11113,tfr-1690
16/11/2023,2000.0,11113.0,21002,tfr-1691
17/11/2023,2500.0,11111.0,11113,tfr-1692
17/11/2023,250.0,11111.0,21002,tfr-1693
20/11/2023,1000.0,11111.0,11113,tfr-1694
20/11/2023,500.0,11111.0,11113,tfr-1695
20/11/2023,330.0,11111.0,21002,tfr-1696
20/11/2023,1750.0,11111.0,19001,tfr-1697
21/11/2023,15000.0,11111.0,11113,tfr-1698
21/11/2023,1000.0,11111.0,11113,tfr-1699
21/11/2023,400.0,11111.0,21002,tfr-1700
22/11/2023,3000.0,11111.0,11113,tfr-1701
22/11/2023,1000.0,11111.0,11113,tfr-1702
22/11/2023,600.0,11111.0,21002,tfr-1703
22/11/2023,220.0,11111.0,21002,tfr-1704
23/11/2023,6000.0,11111.0,11113,tfr-1705
23/11/2023,2000.0,11111.0,11113,tfr-1706
23/11/2023,2000.0,11111.0,11113,tfr-1707
23/11/2023,1000.0,11111.0,21002,tfr-1708
23/11/2023,600.0,11111.0,21002,tfr-1709
23/11/2023,500.0,11111.0,21002,tfr-1710
24/11/2023,3000.0,11111.0,11113,tfr-1711
24/11/2023,700.0,11111.0,21002,tfr-1712
24/11/2023,300.0,11111.0,21002,tfr-1713
27/11/2023,80.0,11111.0,11815,TrvlAllo-1714
27/11/2023,1000.0,11111.0,11113,tfr-1715
27/11/2023,600.0,11111.0,21002,tfr-1716
27/11/2023,1750.0,11111.0,19001,tfr-1717
28/11/2023,4000.0,11111.0,11113,tfr-1718
29/11/2023,4500.0,11111.0,21002,tfr-1719
29/11/2023,3000.0,11111.0,11113,tfr-1720
29/11/2023,1200.0,11111.0,21002,tfr-1721
29/11/2023,500.0,11111.0,21002,tfr-1722
30/11/2023,25841.9,11111.0,11815,tfr-1723
30/11/2023,4673.3,11111.0,11815,tfr-1724
30/11/2023,4100.0,11111.0,21002,tfr-1725
30/11/2023,2000.0,11111.0,21002,tfr-1726
30/11/2023,1500.0,11111.0,21002,tfr-1727
01/12/2023,1500.0,11111.0,11113,tfr-1728
01/12/2023,1500.0,11111.0,11113,tfr-1729
01/12/2023,500.0,11111.0,11113,tfr-1730
01/12/2023,400.0,11111.0,21002,tfr-1731
01/12/2023,300.0,11111.0,21002,tfr-1732
04/12/2023,1500.0,11111.0,11113,tfr-1733
04/12/2023,1750.0,11111.0,19001,tfr-1734
04/12/2023,200.0,11111.0,21002,tfr-1735
05/12/2023,2000.0,11111.0,11113,tfr-1736
05/12/2023,1500.0,11111.0,11112,tfr-1737
06/12/2023,1500.0,11111.0,11113,tfr-1738
06/12/2023,1400.0,11111.0,21002,tfr-1739
06/12/2023,1200.0,11111.0,11113,tfr-1740
06/12/2023,1000.0,11111.0,11113,tfr-1741
06/12/2023,500.0,11111.0,11113,tfr-1742
06/12/2023,400.0,11111.0,21002,tfr-1743
07/12/2023,12000.0,11111.0,11113,tfr-1744
07/12/2023,4000.0,11111.0,11113,tfr-1745
07/12/2023,1600.0,11111.0,21002,tfr-1746
07/12/2023,1000.0,11111.0,11113,tfr-1747
07/12/2023,600.0,11111.0,21002,tfr-1748
08/12/2023,2500.0,11111.0,21002,tfr-1749
08/12/2023,1500.0,11111.0,21002,tfr-1750
08/12/2023,1000.0,11111.0,11113,tfr-1751
11/12/2023,5000.0,11111.0,21002,tfr-1752
11/12/2023,5000.0,11111.0,11113,tfr-1753
11/12/2023,500.0,11111.0,11113,tfr-1754
11/12/2023,500.0,11111.0,11113,tfr-1755
11/12/2023,250.0,11111.0,21002,tfr-1756
11/12/2023,1750.0,11111.0,19001,tfr-1757
11/12/2023,200.0,11111.0,21002,tfr-1758
12/12/2023,1000.0,11111.0,11113,tfr-1759
12/12/2023,500.0,11111.0,21002,tfr-1760
12/12/2023,200.0,11111.0,21002,tfr-1761
12/12/2023,2000.0,11111.0,11113,tfr-1762
13/12/2023,4000.0,11111.0,11113,tfr-1763
13/12/2023,4000.0,11111.0,21002,tfr-1764
13/12/2023,2000.0,11111.0,21002,tfr-1765
13/12/2023,1000.0,11111.0,11113,tfr-1766
14/12/2023,6150.0,11111.0,21002,tfr-1767
14/12/2023,1000.0,11111.0,21002,tfr-1768
14/12/2023,600.0,11111.0,21002,tfr-1769
15/12/2023,23075.1,11111.0,11815,tfr-1770
15/12/2023,4113.3,11111.0,11815,tfr-1771
15/12/2023,2955.65,11111.0,11815,tfr-1772
15/12/2023,1500.0,11111.0,21002,tfr-1773
18/12/2023,3500.0,11111.0,11113,tfr-1774
18/12/2023,1000.0,11111.0,11113,tfr-1775
18/12/2023,1750.0,11111.0,19001,tfr-1776
18/12/2023,5000.0,11111.0,21002,tfr-1777
19/12/2023,3000.0,11111.0,11113,tfr-1778
19/12/2023,1000.0,11111.0,11113,tfr-1779
19/12/2023,650.0,11111.0,21002,tfr-1780
19/12/2023,500.0,11111.0,11113,tfr-1781
20/12/2023,3000.0,11111.0,11113,tfr-1782
20/12/2023,1000.0,11111.0,11113,tfr-1783
20/12/2023,700.0,11111.0,21002,tfr-1784
21/12/2023,600.0,11111.0,21002,tfr-1785
21/12/2023,2000.0,11111.0,11113,tfr-1786
21/12/2023,3000.0,11111.0,11113,tfr-1787
21/12/2023,4000.0,11111.0,11113,tfr-1788
22/12/2023,2000.0,11111.0,11113,tfr-1789
27/12/2023,500.0,11111.0,11113,tfr-1790
27/12/2023,1750.0,11111.0,19001,tfr-1791
27/12/2023,500.0,11111.0,11113,tfr-1792
29/12/2023,25990.75,11111.0,11815,wages-1793
29/12/2023,4353.3,11111.0,11815,wages-1794
02/01/2024,7000.0,11111.0,11113,tfr-1795
02/01/2024,500.0,11111.0,21002,tfr-1796
02/01/2024,1750.0,11111.0,19001,tfr-1797
03/01/2024,6000.0,11111.0,11113,tfr-1798
03/01/2024,900.0,11111.0,21002,tfr-1799
03/01/2024,2000.0,11112.0,11113,tfr-1800
04/01/2024,2000.0,11111.0,11112,tfr-1801
04/01/2024,1500.0,11111.0,11113,tfr-1802
04/01/2024,500.0,11111.0,11113,tfr-1803
05/01/2024,2000.0,11111.0,21002,tfr-1804
05/01/2024,1000.0,11111.0,11113,tfr-1805
08/01/2024,1750.0,11111.0,19001,tfr-1806
09/01/2024,2000.0,11111.0,11113,tfr-1807
09/01/2024,1500.0,11111.0,11113,tfr-1808
10/01/2024,5000.0,11111.0,11113,tfr-1809
10/01/2024,4000.0,11111.0,11113,tfr-1810
10/01/2024,1000.0,11111.0,11113,tfr-1811
10/01/2024,1000.0,11111.0,11113,tfr-1812
10/01/2024,500.0,11111.0,21002,tfr-1813
10/01/2024,500.0,11111.0,11113,tfr-1814
10/01/2024,500.0,11111.0,21002,tfr-1815
10/01/2024,200.0,11111.0,21002,tfr-1816
11/01/2024,5000.0,11111.0,21002,tfr-1817
11/01/2024,2500.0,11111.0,11113,tfr-1818
11/01/2024,2000.0,11111.0,11113,tfr-1819
11/01/2024,1500.0,11111.0,21002,tfr-1820
11/01/2024,500.0,11111.0,11113,tfr-1821
11/01/2024,2000.0,11112.0,21002,tff-1822
12/01/2024,3000.0,11111.0,21002,tfr-1823
12/01/2024,500.0,11111.0,11113,tfr-1824
12/01/2024,300.0,11111.0,21002,tfr-1825
12/01/2024,2000.0,11111.0,21002,tfr-1826
15/01/2024,26310.75,11111.0,11815,wages-1827
15/01/2024,230.75,11111.0,11815,wages-1828
15/01/2024,4353.3,11111.0,11815,wages-1829
15/01/2024,5000.0,11111.0,21002,tfr-1830
15/01/2024,2000.0,11111.0,21002,tfr-1831
15/01/2024,2000.0,11111.0,21002,tfr-1832
15/01/2024,1750.0,11111.0,19001,tfr-1833
16/01/2024,6000.0,11111.0,11113,tfr-1834
16/01/2024,2000.0,11111.0,11113,tfr-1835
16/01/2024,800.0,11111.0,21002,tfr-1836
17/01/2024,1500.0,11111.0,11113,tfr-1837
17/01/2024,1000.0,11111.0,21002,tfr-1838
17/01/2024,1000.0,11111.0,11113,tfr-1839
18/01/2024,3000.0,11111.0,11113,tfr-1840
18/01/2024,2500.0,11111.0,11113,tfr-1841
18/01/2024,1000.0,11111.0,11113,tfr-1842
18/01/2024,4000.0,19001.0,11114,tfr-1843
19/01/2024,320.0,11111.0,11815,TrvlAllo-1844
19/01/2024,10000.0,11111.0,11113,tfr-1845
22/01/2024,700.0,11111.0,21002,tfr-1846
22/01/2024,1925.0,11111.0,11114,tfr-1847
23/01/2024,2500.0,11111.0,11113,tfr-1848
23/01/2024,2000.0,11111.0,11113,tfr-1849
23/01/2024,1200.0,11111.0,21002,tfr-1850
24/01/2024,4000.0,11111.0,11113,tfr-1851
24/01/2024,2000.0,11111.0,11113,tfr-1852
24/01/2024,500.0,11111.0,11113,tfr-1853
25/01/2024,7000.0,11111.0,11113,tfr-1854
25/01/2024,4500.0,11111.0,21002,TFR-1855
25/01/2024,300.0,11111.0,21002,TFR-1856
28/01/2024,348.93,19001.0,11114,tfr-1857
29/01/2024,4000.0,11111.0,11113,tfr-1858
29/01/2024,1000.0,11111.0,21002,tfr-1859
29/01/2024,1000.0,11111.0,11113,tfr-1860
29/01/2024,850.0,11111.0,21002,tfr-1861
29/01/2024,1925.0,11111.0,11114,tfr-1862
30/01/2024,1100.0,11111.0,21002,tfr-1863
31/01/2024,29968.6,11111.0,11815,tfr-1864
31/01/2024,4033.3,11111.0,11815,tfr-1865
01/02/2024,7000.0,11111.0,11113,tfr-1866
01/02/2024,5000.0,11111.0,11112,tfr-1867
01/02/2024,1500.0,11111.0,21002,tfr-1868
01/02/2024,1000.0,11111.0,11113,tfr-1869
02/02/2024,1000.0,11111.0,11113,tfr-1870
05/02/2024,1500.0,11111.0,21002,tfr-1871
05/02/2024,1500.0,11111.0,11113,tfr-1872
05/02/2024,1925.0,11111.0,11114,tfr-1873
06/02/2024,5500.0,11111.0,11113,tfr-1874
07/02/2024,3000.0,11111.0,11113,tfr-1875
07/02/2024,1000.0,11111.0,11113,tfr-1876
07/02/2024,500.0,11111.0,21002,tfr-1877
08/02/2024,9000.0,11111.0,11113,tfr-1878
08/02/2024,3000.0,11111.0,11113,tfr-1879
08/02/2024,1000.0,11111.0,21002,tfr-1880
08/02/2024,500.0,11111.0,21002,tfr-1881
08/02/2024,400.0,11111.0,21002,tfr-1882
09/02/2024,10000.0,11111.0,11113,tfr-1883
12/02/2024,1000.0,11111.0,21002,tfr-1884
12/02/2024,1925.0,11111.0,11114,tfr-1885
12/02/2024,300.0,11111.0,21002,tfr-1886
13/02/2024,4500.0,11111.0,21002,tfr-1887
13/02/2024,500.0,11111.0,21002,tfr-1888
14/02/2024,2000.0,11111.0,21002,tfr-1889
14/02/2024,300.0,11111.0,21002,tfr-1890
15/02/2024,27488.6,11111.0,11815,tfr-1891
15/02/2024,4433.3,11111.0,11815,tfr-1892
15/02/2024,3000.0,11111.0,21002,tfr-1893
15/02/2024,2500.0,11111.0,21002,tfr-1894
16/02/2024,9000.0,11111.0,11113,tfr-1895
16/02/2024,7000.0,11111.0,21002,tfr-1896
16/02/2024,3500.0,11111.0,21002,tfr-1897
16/02/2024,800.0,11111.0,21002,tfr-1898
19/02/2024,1000.0,11111.0,11113,tfr-1899
19/02/2024,1000.0,11111.0,11113,tfr-1900
19/02/2024,500.0,11111.0,21002,tfr-1901
19/02/2024,300.0,11111.0,21002,tfr-1902
19/02/2024,1925.0,11111.0,11114,tfr-1903
20/02/2024,2000.0,11111.0,11113,tfr-1904
20/02/2024,500.0,11111.0,21002,tfr-1905
21/02/2024,3000.0,11111.0,21002,tfr-1906
21/02/2024,2200.0,11111.0,21002,tfr-1907
21/02/2024,600.0,11111.0,21002,tfr-1908
22/02/2024,8000.0,11111.0,21002,tfr-1909
22/02/2024,6000.0,11111.0,11113,tfr-1910
22/02/2024,1000.0,11111.0,11113,tfr-1911
23/02/2024,14000.0,11111.0,11113,tfr-1912
23/02/2024,2500.0,11111.0,11113,tfr-1913
23/02/2024,2000.0,11111.0,11113,tfr-1914
23/02/2024,500.0,11111.0,21002,tfr-1915
26/02/2024,2500.0,11111.0,11113,tfr-1916
26/02/2024,2000.0,11111.0,11113,tfr-1917
26/02/2024,500.0,11111.0,11113,tfr-1918
26/02/2024,300.0,11111.0,21002,tfr-1919
26/02/2024,1925.0,11111.0,11114,tfr-1920
26/02/2024,400.0,11111.0,21002,tfr-1921
27/02/2024,5000.0,11111.0,21002,tfr-1922
27/02/2024,2500.0,11111.0,11113,tfr-1923
27/02/2024,2000.0,11111.0,11113,tfr-1924
27/02/2024,1900.0,11111.0,21002,tfr-1925
27/02/2024,600.0,11111.0,21002,tfr-1926
28/02/2024,4500.0,11111.0,21002,tfr-1927
28/02/2024,800.0,11111.0,21002,tfr-1928
28/02/2024,400.0,11111.0,21002,tfr-1929
29/02/2024,29144.75,11111.0,11815,tfr-1930
29/02/2024,7500.0,11111.0,21002,tfr-1931
29/02/2024,7000.0,11111.0,21002,tfr-1932
29/02/2024,6800.0,11111.0,21002,tfr-1933
29/02/2024,4673.3,11111.0,11815,tfr-1934
01/03/2024,3000.0,11111.0,21002,tfr-1935
01/03/2024,1500.0,11111.0,11113,tfr-1936
01/03/2024,1100.0,11111.0,11113,tfr-1937
04/03/2024,4000.0,11111.0,11113,tfr-1938
04/03/2024,1000.0,11111.0,11113,tfr-1939
04/03/2024,1925.0,11111.0,11114,tfr-1940
05/03/2024,1500.0,11111.0,11113,tfr-1941
05/03/2024,500.0,11111.0,11113,tfr-1942
05/03/2024,300.0,11111.0,21002,tfr-1943
06/03/2024,5000.0,11111.0,11113,tfr-1944
06/03/2024,500.0,11111.0,21002,tfr-1945
06/03/2024,80.0,11111.0,11815,trf-1946
07/03/2024,8000.0,11111.0,11113,tfr-1947
07/03/2024,4000.0,11111.0,11113,tfr-1948
07/03/2024,3000.0,11111.0,11113,tfr-1949
07/03/2024,2000.0,11111.0,11113,tfr-1950
07/03/2024,300.0,11111.0,21002,tfr-1951
08/03/2024,2900.0,11111.0,11113,tfr-1952
08/03/2024,2000.0,11111.0,21002,tfr-1953
08/03/2024,2000.0,11111.0,11113,tfr-1954
08/03/2024,1000.0,11111.0,11113,tfr-1955
08/03/2024,600.0,11111.0,21002,tfr-1956
11/03/2024,15000.0,11111.0,11112,tfr-1957
11/03/2024,3000.0,11111.0,11113,tfr-1958
11/03/2024,2000.0,11111.0,11113,tfr-1959
11/03/2024,500.0,11111.0,21002,tfr-1960
11/03/2024,1925.0,11111.0,11114,tfr-1961
13/03/2024,1500.0,11111.0,21002,tfr-1962
13/03/2024,600.0,11111.0,21002,tfr-1963
13/03/2024,500.0,11111.0,21002,tfr-1964
14/03/2024,28448.6,11111.0,11815,tfr-1965
14/03/2024,4113.3,11111.0,11815,tfr-1966
14/03/2024,4000.0,11111.0,21002,tfr-1967
14/03/2024,2500.0,11111.0,21002,tfr-1968
14/03/2024,2000.0,11111.0,21002,tfr-1969
14/03/2024,500.0,11111.0,21002,tfr-1970
15/03/2024,1100.0,11111.0,21002,tfr-1971
15/03/2024,1000.0,11111.0,21002,tfr-1972
18/03/2024,500.0,11111.0,11113,tfr-1973
18/03/2024,1925.0,11111.0,11114,tfr-1974
18/03/2024,500.0,11111.0,11113,tfr-1975
18/03/2024,1500.0,11111.0,21002,tfr-1976
19/03/2024,1500.0,11111.0,11113,tfr-1977
19/03/2024,500.0,11111.0,11113,tfr-1978
20/03/2024,3500.0,11111.0,11113,tfr-1979
20/03/2024,1000.0,11111.0,11113,tfr-1980
20/03/2024,500.0,11111.0,11113,tfr-1981
20/03/2024,400.0,11111.0,21002,tfr-1982
21/03/2024,5500.0,11111.0,11113,tfr-1983
21/03/2024,2000.0,11111.0,11113,tfr-1984
21/03/2024,1500.0,11111.0,11113,tfr-1985
21/03/2024,1000.0,11111.0,11113,tfr-1986
21/03/2024,550.0,11111.0,21002,tfr-1987
21/03/2024,200.0,11111.0,21002,tfr-1988
25/03/2024,1500.0,11111.0,11113,tfr-1989
25/03/2024,1925.0,11111.0,11114,tfr-1990
26/03/2024,5000.0,11111.0,11113,tfr-1991
26/03/2024,2500.0,11111.0,11113,tfr-1992
26/03/2024,1000.0,11111.0,11113,tfr-1993
27/03/2024,6500.0,11111.0,11113,tfr-1994
27/03/2024,3000.0,11111.0,11113,tfr-1995
27/03/2024,2000.0,11111.0,11113,tfr-1996
27/03/2024,800.0,11111.0,21002,tfr-1997
27/03/2024,200.0,11111.0,21002,tfr-1998
28/03/2024,5000.0,11111.0,21002,tfr-1999
28/03/2024,4000.0,11111.0,11113,tfr-2000
28/03/2024,2500.0,11111.0,21002,tfr-2001
28/03/2024,1500.0,11111.0,11113,tfr-2002
28/03/2024,300.0,11111.0,21002,tfr-2003
02/04/2024,1925.0,11111.0,11114,tfr-2004
02/04/2024,1500.0,11111.0,11113,tfr-2005
02/04/2024,1250.0,11111.0,11113,tfr-2006
02/04/2024,750.0,11111.0,11113,tfr-2007
02/04/2024,29151.75,11111.0,11815,tfr-2008
02/04/2024,4033.3,11111.0,11815,tfr-2009
03/04/2024,2000.0,11111.0,11113,tfr-2010
03/04/2024,500.0,11111.0,11113,tfr-2011
04/04/2024,3500.0,11111.0,11113,tfr-2012
04/04/2024,2500.0,11111.0,11113,tfr-2013
05/04/2024,5000.0,11111.0,11113,tfr-2014
05/04/2024,1000.0,11111.0,11113,tfr-2015
05/04/2024,500.0,11111.0,21002,tfr-2016
08/04/2024,4000.0,11111.0,11113,tfr-2017
08/04/2024,500.0,11111.0,21002,tfr-2018
08/04/2024,1925.0,11111.0,11114,tfr-2019
08/04/2024,700.0,11111.0,21002,tfr-2020
09/04/2024,80.0,11111.0,11815,TrvlAllo-2021
09/04/2024,3000.0,11111.0,11113,tfr-2022
09/04/2024,1000.0,11111.0,11113,tfr-2023
09/04/2024,1000.0,11111.0,11113,tfr-2024
09/04/2024,800.0,11111.0,21002,tfr-2025
10/04/2024,3500.0,11111.0,21002,tfr-2026
10/04/2024,2500.0,11111.0,11113,tfr-2027
10/04/2024,2000.0,11111.0,11113,tfr-2028
11/04/2024,3000.0,11111.0,11113,tfr-2029
11/04/2024,2000.0,11111.0,11113,tfr-2030
11/04/2024,1000.0,11111.0,11113,tfr-2031
11/04/2024,700.0,11111.0,21002,tfr-2032
11/04/2024,500.0,11111.0,11113,tfr-2033
12/04/2024,80.0,11111.0,11815,TrvlAllo-2034
12/04/2024,3000.0,11111.0,11113,tfr-2035
12/04/2024,150.0,11111.0,21002,tfr-2036
12/04/2024,100.0,11111.0,21002,tfr-2037
15/04/2024,29147.95,11111.0,11815,tfr-2038
15/04/2024,5000.0,11111.0,21002,tfr-2039
15/04/2024,5000.0,11111.0,11112,tfr-2040
15/04/2024,4270.3,11111.0,11815,tfr-2041
15/04/2024,300.0,11111.0,21002,tfr-2042
15/04/2024,250.0,11111.0,21002,tfr-2043
15/04/2024,1925.0,11111.0,11114,tfr-2044
15/04/2024,4000.0,11111.0,11113,tfr-2045
16/04/2024,1500.0,11111.0,11113,tfr-2046
16/04/2024,1500.0,11111.0,11113,tfr-2047
16/04/2024,1000.0,11111.0,11113,tfr-2048
16/04/2024,700.0,11111.0,21002,tfr-2049
16/04/2024,500.0,11111.0,11113,tfr-2050
16/04/2024,350.0,11111.0,21002,tfr-2051
17/04/2024,3000.0,11111.0,11113,tfr-2052
17/04/2024,2500.0,11111.0,21002,tfr-2053
17/04/2024,1500.0,11111.0,11113,tfr-2054
17/04/2024,1400.0,11111.0,21002,tfr-2055
17/04/2024,1100.0,11111.0,21002,tfr-2056
17/04/2024,500.0,11111.0,11113,tfr-2057
18/04/2024,4000.0,11111.0,11113,tfr-2058
18/04/2024,1500.0,11111.0,11113,tfr-2059
18/04/2024,500.0,11111.0,21002,tfr-2060
19/04/2024,1250.0,11111.0,21002,tfr-2061
22/04/2024,2000.0,11111.0,11113,tfr-2062
22/04/2024,1925.0,11111.0,11114,tfr-2063
22/04/2024,3000.0,11111.0,11113,tfr-2064
23/04/2024,4000.0,11111.0,11113,tfr-2065
23/04/2024,1500.0,11111.0,21002,tfr-2066
23/04/2024,1500.0,11111.0,11113,tfr-2067
23/04/2024,200.0,11111.0,21002,tfr-2068
24/04/2024,5000.0,11111.0,11113,tfr-2069
24/04/2024,2600.0,11111.0,21002,tfr-2070
26/04/2024,3500.0,11111.0,11113,tfr-2071
26/04/2024,3000.0,11111.0,11113,tfr-2072
26/04/2024,500.0,11111.0,21002,tfr-2073
26/04/2024,3000.0,11111.0,11113,tfr-2074
26/04/2024,500.0,11111.0,21002,tfr-2075
29/04/2024,1000.0,11111.0,11113,tfr-2076
29/04/2024,500.0,11111.0,21002,tfr-2077
29/04/2024,1925.0,11111.0,11114,tfr-2078
29/04/2024,600.0,11111.0,21002,tfr-2079
30/04/2024,28671.75,11111.0,11815,tfr-2080
30/04/2024,4600.0,11111.0,21002,tfr-2081
30/04/2024,4590.3,11111.0,11815,tfr-2082
30/04/2024,1300.0,11111.0,21002,tfr-2083
30/04/2024,1000.0,11111.0,21002,tfr-2084
30/04/2024,1000.0,11111.0,21002,tfr-2085
01/05/2024,1500.0,11111.0,11113,tfr-2086
01/05/2024,500.0,11111.0,11113,tfr-2087
02/05/2024,3960.0,11111.0,11113,tfr-2088
02/05/2024,2250.0,11111.0,21002,tfr-2089
02/05/2024,2150.0,11111.0,21002,tfr-2090
03/05/2024,3000.0,11111.0,11113,tfr-2091
03/05/2024,3000.0,11111.0,11113,tfr-2092
03/05/2024,2000.0,11111.0,21002,tfr-2093
03/05/2024,1500.0,11111.0,21002,tfr-2094
03/05/2024,1100.0,11111.0,21002,tfr-2095
03/05/2024,600.0,11111.0,21002,tfr-2096
03/05/2024,500.0,11111.0,21002,tfr-2097
06/05/2024,1925.0,11111.0,11114,tfr-2098
07/05/2024,2000.0,11111.0,11113,tfr-2099
07/05/2024,500.0,11111.0,11113,tfr-2100
08/05/2024,2500.0,11111.0,11113,tfr-2101
08/05/2024,1500.0,11111.0,11113,tfr-2102
08/05/2024,1000.0,11111.0,11113,tfr-2103
08/05/2024,400.0,11111.0,21002,tfr-2104
09/05/2024,7000.0,11111.0,11113,tfr-2105
09/05/2024,3000.0,11111.0,11113,tfr-2106
09/05/2024,2000.0,11111.0,11113,tfr-2107
09/05/2024,800.0,11111.0,21002,tfr-2108
10/05/2024,6000.0,11111.0,11113,tfr-2109
10/05/2024,4000.0,11111.0,11113,tfr-2110
10/05/2024,2500.0,11111.0,21002,tfr-2111
10/05/2024,2200.0,11111.0,21002,tfr-2112
13/05/2024,2500.0,11111.0,21002,tfr-2113
13/05/2024,1925.0,11111.0,11114,tfr-2114
13/05/2024,2500.0,11111.0,21002,tfr-2115
