Item Number,Item Name,Inventory,Asset Acct,Income Acct,Expense/COS Acct,Description,Selling Price,Sell Unit Measure,Tax Code When Sold,Sell Price Inclusive,Sales Tax Calc. Method,No. Items/Sell Unit,Quantity Break 1,Quantity Break 2,Quantity Break 3,Quantity Break 4,Quantity Break 5,"Price Level A, Qty Break 1","Price Level B, Qty Break 1","Price Level C, Qty Break 1","Price Level D, Qty Break 1","Price Level E, Qty Break 1","Price Level F, Qty Break 1","Price Level A, Qty Break 2","Price Level B, Qty Break 2","Price Level C, Qty Break 2","Price Level D, Qty Break 2","Price Level E, Qty Break 2","Price Level F, Qty Break 2","Price Level A, Qty Break 3","Price Level B, Qty Break 3","Price Level C, Qty Break 3","Price Level D, Qty Break 3","Price Level E, Qty Break 3","Price Level F, Qty Break 3","Price Level A, Qty Break 4","Price Level B, Qty Break 4","Price Level C, Qty Break 4","Price Level D, Qty Break 4","Price Level E, Qty Break 4","Price Level F, Qty Break 4","Price Level A, Qty Break 5","Price Level B, Qty Break 5","Price Level C, Qty Break 5","Price Level D, Qty Break 5","Price Level E, Qty Break 5","Price Level F, Qty Break 5",Inactive Item,Standard Cost,Default Ship/Sell Location,Default Recvd/Auto Location
06-hol-EFI-cnc,VN-VT EFI CNC head package,,,41110,,,3500.00,1,GST,X,0,1,0,0,0,0,0,3500,2400,2400,2400,2400,2400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,,,
07-VP-C9,VP Racing Fuels C9 19ltr,,,41110,,,187.00,1,GST,X,0,1,0,0,0,0,0,187,3300,3300,3300,3300,3300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,,,
07-VP-C10,VP Racing Fuels C10 19ltr,,,41110,,,115.00,1,GST,X,0,1,0,0,0,0,0,115,165,165,165,165,165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,,,
07-VP-MS109,VP Racing Fuels MS109 19ltr,,,41110,,,240.00,1,GST,X,0,1,0,0,0,0,0,240,100,100,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,,,
07-VP-Qm25,VP Racing Fuels QM25 19ltr,,,41110,,,296.00,1,GST,X,0,1,0,0,0,0,0,296,213,213,213,213,213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,,,
07-VP-Roo99,VP Racing Fuels Roo99 19ltr,,,41110,,,115.00,1,GST,X,0,1,0,0,0,0,0,115,240,240,240,240,240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,,,
07-VP-Roo100,VP Racing Fuels Roo100 19ltr,,,41110,,,245.00,1,GST,X,0,1,0,0,0,0,0,245,115,115,115,115,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,,,
07-VP-C85,VP Racing Fuels C85 19ltr,,,41110,,,125.00,1,GST,X,0,1,0,0,0,0,0,125,245,245,245,245,245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,,,
07-VP-M2,VP Upper Cylinder Lube,,,41110,,,35.00,1,GST,X,0,1,0,0,0,0,0,35,32,32,32,32,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,,,
07-VP-Sent-Upper-lube,VP M2 w/Candy Sent Lube,,,41110,,,45.00,1,GST,X,0,1,0,0,0,0,0,45,32,32,32,32,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,,,
07-VP-Frosty,VP Stay Frosty HP 4pk,,,41110,,,35.00,1,GST,X,0,1,0,0,0,0,0,35,35,35,35,35,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,,,
07-VP-Frosty-Race,VP Stay Frosty Race 4pk,,,41110,,,37.00,1,GST,X,0,1,0,0,0,0,0,37,35,35,35,35,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,,,
07-VP-Jug,VP Racing Fuels Jug,,,41110,,,60.00,1,GST,X,0,1,0,0,0,0,0,60,37,37,37,37,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,,,
05-ARP-7/16-4.735,"ARP 7/16"" x 4.735"" Stud ",,,41110,51120,"ARP 7/16"" x 4.735"" Stud with nut and washer",26.73,1,GST,X,0,1,0,0,0,0,0,26.73,60,60,60,60,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,£17.82,,
05-rb26-ferrea,Ferrea Comp Plus RB26 valves,,,41110,,,1395.00,set,GST,X,0,1,0,0,0,0,0,1395,1395,1395,1395,1395,1395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,,,
06-iso-crank,ISO HPSF Crank,,,41110,,,440.00,1,GST,X,0,1,0,0,0,0,0,440,440,440,440,440,440,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,,,
05-sr20-cp-pist,CP Custom Pistons & Rings,,,41110,,,1380.00,1,GST,X,0,1,0,0,0,0,0,1380,1380,1380,1380,1380,1380,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,,,
05-sr20-tt-rods,Manley Turbo Tuff Rods 2000 se,,,41110,,,1560.00,1,GST,X,0,1,0,0,0,0,0,1560,1380,1380,1380,1380,1380,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,,,
05-ARP-cast-RB30-studs,Cast RB30 main stud kit,,,41110,,,285.00,1,GST,X,0,1,0,0,0,0,0,285,1560,1560,1560,1560,1560,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,,,
06-HT-V8,Hot Tank V8 Block,,,41110,,,143.00,1,GST,X,0,1,0,0,0,0,0,143,285,285,285,285,285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,,,
05-4g-nitto-crnk,Nitto Billet EN40B crankshaft,,,41110,,,3700.00,1,GST,X,0,1,0,0,0,0,0,3700,2500,2500,2500,2500,2500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,,,
05-manlet-tt-4g,Manlet Turbo Tuff Rods,,,41110,,,1500.00,1,GST,X,0,1,0,0,0,0,0,1500,3700,3700,3700,3700,3700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,,,
05-manley-pist-4g,Manley Pistons,,,41110,,,1300.00,1,GST,X,0,1,0,0,0,0,0,1300,1500,1500,1500,1500,1500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,,,
05-LS-PAC-TI,PAC Ti spring kit,,,41110,,,770.00,1,GST,X,0,1,0,0,0,0,0,770,1300,1300,1300,1300,1300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,,,
05-rb26-hed-gas,Cometic MLS Head Gasket,,,41110,,,335.00,1,GST,X,0,1,0,0,0,0,0,335,335,335,335,335,335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,,,
BUL-RB30x-seal-hse,Billet Rear Seal Housing,,,41110,,Billet Rear Seal Housing,220.00,1,GST,X,0,1,0,0,0,0,0,220,220,220,220,220,220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,,,
BUL-BL-ho-k-d,Billet Honda K series dry deck,,,41110,,Billet Honda K series Block dry deck W/head studs,9900.00,1,GST,X,0,1,0,0,0,0,0,9900,9900,9900,9900,9900,9900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,,,
06-HT-bb-6cyl-hed,Hot Tank & Bead Blast 6 cylind,,,41110,,,160.00,1,GST,X,0,1,0,0,0,0,0,160,160,160,160,160,160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,,,
05-RB26-ati,"ATI Balancer 7.5""",,,41110,,,1045.00,1,GST,X,0,1,0,0,0,0,0,1045,88,88,88,88,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,,,
05-acl race-rod-6cyl,ACL Race Rod bearings,,,41110,,,125.00,1,GST,X,0,1,0,0,0,0,0,125,1045,1045,1045,1045,1045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,,,
05-bme-pins-c300,C300 Piston Pins,,,41110,,,95.00,1,GST,X,0,1,0,0,0,0,0,95,87,87,87,87,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,,,
07-VP-cr99,VP Racing Fuels CR99,,,41110,,,115.00,1,GST,X,0,1,0,0,0,0,0,115,550,550,550,550,550,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,,,
BUL-ls3-std vlve,CNC Ported LS3 heads with stan,,,41110,,,2000.00,1,GST,X,0,1,0,0,0,0,0,2000,2000,2000,2000,2000,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,,,
06-hand-port,Hand Port,,,41110,,,143.00,1,GST,X,0,1,0,0,0,0,0,143,110,110,110,110,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,,,
06-supply,Supply,,,41110,,,110.00,1,GST,X,0,1,0,0,0,0,0,110,110,110,110,110,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,,,
BUL-FR-Dodge Viper,Individual FR 104.67 x 1.47mm,,,41110,58010,Individual FR 104.67 x 1.47mm,82.75,1,GST,X,0,1,0,0,0,0,0,82.75,52.5,75,75,75,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,£33.00,,
06-iso-cam,Polish cam,,,41110,,,150.00,1,GST,X,0,1,0,0,0,0,0,150,75,75,75,75,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,,,
06-iso-vlv-spring,Polish Valve Sorings,,,41110,,,165.00,1,GST,X,0,1,0,0,0,0,0,165,150,150,150,150,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,,,
06-Rb26-rear oil drain,Supply & Fit rear oil drain ,,,41110,,,330.00,1,GST,X,0,1,0,0,0,0,0,330,165,165,165,165,165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,,,
BUL-BL-ho-k-s,Billet Honda K solid block wit,,,41110,,Billet Honda K solid block with Head Studs,9900.00,1,GST,X,0,1,0,0,0,0,0,9900,7100,9400,9400,9400,9400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,,,
05-bolt- space-kit,Billet bracket bolt up kit,,,41110,,,65.00,1,GST,X,0,1,0,0,0,0,0,65,65,65,65,65,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,,,
05-bme-pin-but,BME Forged Piston Pin Buttons,,,41110,,,40.00,pair,GST,X,0,1,0,0,0,0,0,40,65,65,65,65,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,,,
06-matchport,Match Port ,,,41110,,,220.00,1,GST,X,0,1,0,0,0,0,0,220,220,220,220,220,220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,,,
05-rb26-sprg/retnr,Supertech Spring & Retainer ki,,,41110,,,1177.00,1,GST,X,0,1,0,0,0,0,0,1177,588,588,588,588,588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,,,
05-rb26-locks,Supertech Locks,,,41110,,,215.00,1,GST,X,0,1,0,0,0,0,0,215,1177,1177,1177,1177,1177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,,,
06-4g-weld-dd-fit,Supply & Fit water fitting to ,,,41110,,,155.00,1,GST,X,0,1,0,0,0,0,0,155,145,145,145,145,145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,,,
05-rb26-super-vss,Supertech Valve Stem Seals,,,41110,,,3.50,1,GST,X,0,1,0,0,0,0,0,3.5,155,155,155,155,155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,,,
05-rb26-super-locks,Supertech Valve Locks,,,41110,,,4.55,1,GST,X,0,1,0,0,0,0,0,4.55,3.5,3.5,3.5,3.5,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,,,
05-4G-aged-up,ARP Custom Aged stud upgrade,,,41110,,,850.00,set,GST,X,0,1,0,0,0,0,0,850,850,850,850,850,850,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,,,
06-Resleeve-block,Resleeve Billet block,,,41110,,,250.00,1,GST,X,0,1,0,0,0,0,0,250,91,91,91,91,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,,,
05-2jz-super-Vtrain,Supertech Valve Train Complete,,,41110,,,3600.00,1,GST,X,0,1,0,0,0,0,0,3600,1695,1695,1695,1695,1695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,,,
06-ass-6cyl-long,Assemble long motor,,,41110,,,2750.00,1,GST,X,0,1,0,0,0,0,0,2750,3000,3000,3000,3000,3000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,,,
05-callies-rb30,Callies Billet RB30 Crankshaft,,,41110,,,6000.00,1,GST,X,0,1,0,0,0,0,0,6000,3000,3000,3000,3000,3000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,,,
05-4G-spool crank,Billet Spool Crankshaft,,,41110,,,1890.00,1,GST,X,0,1,0,0,0,0,0,1890,1890,1890,1890,1890,1890,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,,,
00-Marine,Marine,,,41110,,,0.00,1,FRE,X,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,,,
06-rb30-cam-insta,Instal Cam & Rocker Gear,,,41110,,,440.00,1,GST,X,0,1,0,0,0,0,0,440,180,180,180,180,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,,,
05-hon k-aged-up,ARP Custom Aged 625+ stud upgr,,,41110,,,980.00,1,GST,X,0,1,0,0,0,0,0,980,850,850,850,850,850,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,,,
06-insert-berry,Supply & Fit Beryllium Inserts,,,41110,,,95.00,1,GST,X,0,1,0,0,0,0,0,95,95,95,95,95,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,,,
06-rb30-bore guide,Bore Head for Bronze Guides,,,41110,,,22.00,1,GST,X,0,1,0,0,0,0,0,22,95,95,95,95,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,,,
05-callies-rbx-crank,Ultra Billet Hybrid RB30 Drag ,,,41110,,,9500.00,1,GST,X,0,1,0,0,0,0,0,9500,9000,7700,7700,7700,7700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,,,
05-bme-rb30x-rods,BME RB30 Drag Extreme Rods,,,41110,51111,,385.00,1,GST,X,0,1,0,0,0,0,0,385,7700,7700,7700,7700,7700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,£296.00,,
05-callico-rb30x-rod,Callico RB30 Drag Extreme rod ,,,41110,,,175.00,1,GST,X,0,1,0,0,0,0,0,175,360,360,360,360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,,,
05-callico-rbx-rod,Callico Rod Bearings RB30x,,,41110,,,180.00,1,GST,X,0,1,0,0,0,0,0,180,180,180,180,180,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,,,
05-callico-dragX-main,Callico main bearings,,,41110,,,326.00,1,GST,X,0,1,0,0,0,0,0,326,326,326,326,326,326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,,,
06-hw-v8,Hot Wash V8 block,,,41110,,,88.00,1,GST,X,0,1,0,0,0,0,0,88,110,110,110,110,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,,,
06-crtest-v8,Crack test V8 block,,,41110,,,110.00,1,GST,X,0,1,0,0,0,0,0,110,465,465,465,465,465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,,,
05-rb26-hed-2nd hand,Used RB26 Head,,,41110,,,3000.00,1,GST,X,0,1,0,0,0,0,0,3000,1800,1800,1800,1800,1800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,,,
05-callies-rb30-LP,Callies Custom RB30 Long Post,,,41110,,,5500.00,1,GST,X,0,1,0,0,0,0,0,5500,1800,1800,1800,1800,1800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,,,
05-ho k-super,Supertech Valve Train,,,41110,,,2200.00,1,GST,X,0,1,0,0,0,0,0,2200,1850,1850,1850,1850,1850,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,,,
05-ho k-rod brg,ACL Race Rod Bearings,,,41110,,,85.00,1,GST,X,0,1,0,0,0,0,0,85,1850,1850,1850,1850,1850,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,,,
05-ho k-main brg,ACL Race Main Bearings,,,41110,,,130.00,1,GST,X,0,1,0,0,0,0,0,130,85,85,85,85,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,,,
05-ho k-thrust brg,Crank Thrust Washer bearing se,,,41110,,,25.00,1,GST,X,0,1,0,0,0,0,0,25,130,130,130,130,130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,,,
05-ho k-TT rods,Manley Turbo Tuff Rods,,,41110,,,2000.00,1,GST,X,0,1,0,0,0,0,0,2000,25,25,25,25,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,,,
05-ho k-carrillo rods,Carrillo Rods,,,41110,,,2600.00,1,GST,X,0,1,0,0,0,0,0,2600,2000,2000,2000,2000,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,,,
05-ho k-cp pist,CP Piston & Ring set,,,41110,,,1550.00,1,GST,X,0,1,0,0,0,0,0,1550,2600,2600,2600,2600,2600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,,,
05-callies-rb26,Callies Billet RB26 crankshaft,,,41110,,,6000.00,1,GST,X,0,1,0,0,0,0,0,6000,1550,1550,1550,1550,1550,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,,,
05-rb26-tbelt,RB26 HD Race Timing Belt,,,41110,,,229.00,1,GST,X,0,1,0,0,0,0,0,229,4400,4400,4400,4400,4400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,,,
05-rbx-crnk gear,Custom RBx Crank Gear & Guides,,,41110,,,300.00,1,GST,X,0,1,0,0,0,0,0,300,229,229,229,229,229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,,,
misc,"Gaskets, seals etc.",,,41110,,,440.00,1,GST,X,0,1,0,0,0,0,0,440,180,180,180,180,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,,,
05-2jz-625 up,Custom Aged 625+ stud upgrade,,,41110,,,1350.00,1,GST,X,0,1,0,0,0,0,0,1350,1350,1350,1350,1350,1350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Y,,,
05-ho k-2000 up,ARP 2000 series stud upgrade,,,41110,,,450.00,1,GST,X,0,1,0,0,0,0,0,450,1350,1350,1350,1350,1350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,,,
05-4G-2000-up,ARP 2000 series stud upgrade,,,41110,,,450.00,1,GST,X,0,1,0,0,0,0,0,450,450,450,450,450,450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,,,
BUL-fr-vr,VR38 Fire Ring Sealing System,,,41110,,VR38 Fire Ring Sealing System,990.00,1,GST,X,0,1,0,0,0,0,0,990,450,450,450,450,450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,,,
05-625 stud up-6cyl,ARP Custom Aged 625+ head stud,,,41110,,"ARP Custom Aged 625+ head stud suit RB, 2JZ drag.",1790.00,1,GST,X,0,1,0,0,0,0,0,1790,1645,1350,1350,1350,1350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,,,
"06-sr20-set,vlve-clr",Set valve clearance ,,,41110,,,462.00,1,GST,X,0,1,0,0,0,0,0,462,1350,1350,1350,1350,1350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,,,
05-sr20-super locks,Supertech Valve Locks,,,41110,,,75.00,1,GST,X,0,1,0,0,0,0,0,75,330,330,330,330,330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,,,
05-sr20-vlv-seals,Supertech Valve Stem Seals,,,41110,,,65.00,1,GST,X,0,1,0,0,0,0,0,65,75,75,75,75,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,,,
06-bb-4cyl-hed,Bead Blast 4 Cylinder Head,,,41110,,,75.00,1,GST,X,0,1,0,0,0,0,0,75,65,65,65,65,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,,,
06-lnsh-v8-crnk,Linish V8 Crankshaft,,,41110,,,95.00,1,GST,X,0,1,0,0,0,0,0,95,66,66,66,66,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,,,
05-rb30-hed-psi-moly,"RB30 SS valves, PSI spring kit",,,41110,,,3100.00,1,GST,X,0,1,0,0,0,0,0,3100,1850,1850,1850,1850,1850,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,,,
05-RB30-hed-psi-Ti,"RB30 Head CNC, PSI Ti spring k",,,41110,,,3450.00,1,GST,X,0,1,0,0,0,0,0,3450,2400,2400,2400,2400,2400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,,,
RB30-hed-pac-moly,"RB30 CNC head, PAC spring kit",,,41110,,"RB30 CNC ported head, +1mm Stainless Valves, PAK spring kit.",2960.00,1,GST,X,0,1,0,0,0,0,0,2960,3370,3370,3370,3370,3370,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,,,
05-RB30-hed-PAC-moly,,,,41110,,,2965.00,1,GST,X,0,1,0,0,0,0,0,2965,2960,2960,2960,2960,2960,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,,,
00-refund,Refund,,,41110,,,0.00,1,GST,X,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,,,
06-iso-parts,ISO Parts Supplied,,,41110,,,220.00,1,GST,X,0,1,0,0,0,0,0,220,220,220,220,220,220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,,,
BUL-rb-wp,Billet RB Water Pump,,,41110,,Billet RB Water Pump,880.00,1,GST,X,0,1,0,0,0,0,0,880,770,770,770,770,770,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,,,
05-rb-rear main-house,RB Rear Main Oil Seal Housing,,,41110,,,100.00,1,GST,X,0,1,0,0,0,0,0,100,770,770,770,770,770,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,,,
05-ho k-crnk,Re-con OEM Crankshaft,,,41110,,,600.00,1,GST,X,0,1,0,0,0,0,0,600,100,100,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,,,
05-ho k-head,2nd Hand Cylinder Head ,,,41110,,,250.00,1,GST,X,0,1,0,0,0,0,0,250,600,600,600,600,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,,,
05-ho k-kelford,Kelford Cams,,,41110,,,1800.00,1,GST,X,0,1,0,0,0,0,0,1800,250,250,250,250,250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,,,
05-callico-ls-main,Callico Main Bearings,,,41110,,,270.00,1,GST,X,0,1,0,0,0,0,0,270,270,270,270,270,270,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,,,
07-VP-qm25+,VP Racing Fuels QM25+,,,41110,,,350.00,1,GST,X,0,1,0,0,0,0,0,350,350,350,350,350,350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,,,
05-bme-4cyl-rings,Total seal ring set,,,41110,,,299.00,1,GST,X,0,1,0,0,0,0,0,299,185,185,185,185,185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,,,
05-12- fittings,Speedflow -12 fittings,,,41110,,,0.00,1,GST,X,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,,,
May-16,Speedflow -16 fittings,,,41110,,,0.00,1,GST,X,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,,,
05-RB26-moons,RB26 Cam End Seals,,,41110,,,44.00,1,GST,X,0,1,0,0,0,0,0,44,290,290,290,290,290,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,,,
